ID,Na23,Fe57,Zn66,Rb85,Mn55,K39,Se82,P31,Cu65,Mg25,Sr88,As75,Cd114,Ca43,Co59,Mo98,S34,Li7
9526,824.3447,140.32224,95.82576,427.5191,227.90399,75416.11,78.344315,14493.851,8.637661,4778.3237,67.32199,0.8465478,3.0855105,40661.08,4.691881,6.66527,14210.456,14.092346
9527,1567.2562,143.24886,98.85789,406.0673,257.8603,72022.44,67.02996,15432.842,7.968946,4450.45,68.91255,0.9112186,2.829672,42609.89,2.1038105,9.926885,13226.898,15.847921
9528,633.69275,138.14255,98.987236,373.9742,228.47517,67690.65,82.34065,15262.269,8.295185,4153.6704,65.79745,0.9911469,2.580233,41492.285,2.1242332,8.891759,14166.9,14.912822
9529,805.40186,141.16785,93.73179,530.42535,230.71634,86895.125,71.82753,16424.42,7.7456617,4128.5703,67.726524,0.96111554,2.5257316,44196.668,1.9506211,13.971213,13217.881,15.146786
9530,1326.6201,137.32799,92.63312,406.35764,232.38972,73532.195,69.656586,15655.575,8.697692,4123.238,64.66221,0.9127756,3.0702786,39680.094,2.1097045,6.85479,12824.6045,14.653545
9531,2372.9946,135.48212,104.1789,405.42368,222.07779,69982.5,89.07609,17395.684,8.147606,4832.643,65.494255,1.2161117,2.3666117,41538.867,1.6181442,11.519075,14986.704,14.508697
9532,1083.3221,139.69606,91.95421,473.95837,240.58813,76336.18,73.58697,16046.327,7.8257484,4576.6772,63.87088,0.94048643,2.436248,38798.88,3.1653318,28.087675,12595.862,14.282731
9533,842.673,143.49504,87.887474,332.80762,237.74573,60247.39,72.67032,14723.616,7.9310713,5286.0835,72.134125,0.9253615,2.6136677,44369.69,2.5406055,6.2063055,12598.757,16.028345
9534,890.40344,138.05687,86.004684,428.52948,221.95673,70587.19,79.71951,14273.138,7.541402,4580.4165,61.717033,1.1171328,2.3782113,39420.87,2.7167094,9.4092045,13082.228,14.64974
9535,662.8313,137.61987,88.51571,471.83374,214.7501,82320.52,79.76474,15240.742,7.986045,4922.9824,64.22905,0.94540197,2.2386327,40890.65,2.3837764,10.908265,13248.841,14.094006
9536,900.3662,138.7533,112.74048,411.94028,229.80556,66625.94,87.84054,15289.522,7.5613465,4439.2324,70.39352,0.98864293,2.4758627,41275.57,2.7073576,32.06457,15056.378,13.875365
9537,1550.3839,137.00618,87.62286,387.11804,212.43051,72747.57,89.616486,14945.437,7.43225,4504.0024,60.40228,0.9325645,2.594466,37936.805,2.7155538,5.187915,14429.654,13.431945
9539,1564.6307,139.77745,86.8798,482.41116,219.83714,88567.67,86.56431,17126.473,7.469871,4393.937,60.2664,1.0759146,2.1143754,40607.438,1.6978718,5.9917574,14120.902,14.839173
9540,783.50653,136.9493,91.49003,440.9284,241.96483,71236.77,87.48282,14574.991,7.8818517,4791.2114,65.58682,0.9300278,2.6478794,41747.457,1.8743901,4.030858,13129.037,15.171473
9541,1054.2502,139.70132,95.69831,407.24762,222.15982,72114.34,82.96488,16890.32,7.8072295,4589.0107,65.69811,1.0095373,2.7405791,39692.125,2.4032316,5.064451,14387.832,14.657917
9542,1422.2521,137.04639,79.39935,555.4465,227.07109,92195.06,70.74497,17122.152,9.2579155,5007.2046,61.107075,0.96607167,2.2359033,39751.26,2.524595,4.9061193,13489.121,14.959697
9543,808.31445,142.08212,90.05349,416.327,228.28659,76324.63,65.96795,16791.848,9.944673,4698.6343,61.669407,0.97124016,2.1761925,40977.57,2.186334,10.460965,12933.01,14.486092
9544,2040.2756,136.78918,86.70347,556.86316,217.89958,98924.18,91.21279,16300.915,7.4599333,4121.233,59.8542,0.9838209,2.09507,37465.61,2.7161107,6.859039,15543.817,13.633057
9545,1403.0679,143.61926,97.06332,386.51724,223.7627,69534.32,84.81149,15530.018,7.9143047,4260.8984,59.934105,0.9998313,2.3291187,37852.004,1.7978996,6.192936,12724.308,14.215434
9546,722.41895,139.16322,89.97812,401.322,241.09505,71699.5,68.17871,16765.02,9.418526,5052.019,65.49319,0.93561834,2.325239,39916.203,2.262456,7.1480513,12673.905,13.774919
9547,1947.5201,133.80104,93.24124,416.8705,216.03265,69528.81,74.126396,16483.469,8.117748,4014.6082,63.638325,0.94460267,2.4321342,39681.883,2.490151,1.403636,12546.152,13.841989
9548,850.3337,133.49962,83.31718,417.96033,224.12297,74675.984,94.142975,15659.165,7.6521225,4116.7544,62.623577,1.0593579,2.171542,38107.844,3.2552726,4.5907664,15180.807,14.13766
9549,1708.5983,139.26517,100.07851,380.5574,223.87068,72112.664,76.54418,16331.731,8.157347,4792.0674,65.53892,1.1160532,2.7467284,40117.586,2.160054,4.6097975,12870.657,15.485419
9550,861.27356,137.27278,92.58865,399.17825,223.89418,70163.984,68.1525,17548.016,8.600984,5080.6445,63.129765,0.8907195,2.3463886,44120.11,1.6655433,19.951736,12313.095,14.567847
9551,1721.7228,140.76576,97.72511,372.47687,237.39093,62970.91,77.35727,15356.476,7.4678483,4418.536,78.533,1.0791351,2.3352,43048.35,2.3362143,4.811456,13081.332,15.638783
9552,1473.0947,138.66887,92.36901,383.47028,235.095,70391.8,77.06425,14795.23,7.063468,4957.7715,71.14706,0.8879219,3.0506961,42757.55,2.263487,11.351948,12763.37,14.161161
9553,1607.5284,137.66974,89.95326,423.0057,236.71243,65146.633,96.169365,17051.729,8.237447,4478.305,64.620384,0.88045824,2.5749817,39318.043,3.0395613,4.6613564,14759.313,14.57503
9554,2149.904,138.71262,101.02983,484.8411,218.76387,78852.46,71.73491,17363.416,7.4717093,4522.1245,62.008675,1.0997162,2.2727642,40328.664,2.008555,5.0783124,12865.474,14.9919195
9555,857.00635,141.01897,93.33339,366.95325,224.13457,68416.836,72.107086,16318.727,7.444624,4768.0156,65.2468,1.1189686,2.3979597,41501.805,2.5099776,5.4463687,12413.408,14.85844
9556,654.2485,135.38026,100.09877,380.57706,239.45805,76909.59,104.4877,13675.356,8.084789,4105.2163,57.346478,0.9519575,2.6820831,38974.586,2.6292076,8.922229,15042.679,14.598808
9557,1175.8605,141.07732,96.70186,394.5602,217.83968,67303.16,70.538765,19910.125,7.558328,4980.0684,70.18545,0.8723932,2.2479343,42137.547,3.095495,8.479868,12734.162,14.361454
9558,689.4696,140.86507,93.74907,373.1415,228.38458,67211.39,67.93599,13672.314,7.959731,5087.7495,69.905235,0.87611467,2.5085115,44328.39,2.0530488,6.1244736,12617.931,15.747928
9559,1268.8274,135.14372,96.67629,467.7986,220.16858,79719.72,73.44416,16803.008,7.6216073,4950.6064,63.36007,0.868667,2.2587733,39674.754,2.495043,5.875037,12738.511,13.947459
9560,1794.1516,140.56993,89.92403,451.35495,227.08278,72411.73,86.60367,14929.398,7.7964435,4762.6104,65.948456,0.99049366,2.6484895,39517.082,2.5148287,6.302022,14236.044,14.350446
9561,699.65735,136.4076,87.642784,413.84222,229.58325,72589.445,97.51703,14872.389,7.1835704,4450.153,62.196606,0.96155816,2.2777421,38489.117,1.980085,13.5845785,14631.279,15.382438
9562,1113.6484,132.9794,93.52702,420.60907,217.26106,70182.32,81.80328,17651.271,8.558877,4799.785,59.608192,1.0400137,2.506199,39779.855,3.4904604,6.594303,14923.827,14.042388
9564,1018.72424,136.75278,92.93514,410.3513,233.27745,73247.43,78.72307,15505.129,7.77636,5498.875,67.6743,1.0638626,2.3022072,43733.56,3.094712,5.6161833,13123.066,13.797146
9565,1589.284,134.68294,92.603004,432.11212,215.57721,77233.23,79.23071,16289.174,6.8758764,5229.2646,65.27455,0.94914985,2.176016,40417.65,2.6376376,9.725302,14035.686,13.517825
9567,1075.8931,136.24968,93.2287,434.49048,222.1493,73644.84,71.5339,15186.063,7.717296,4998.769,66.27135,0.92380106,2.3463693,42153.113,2.8101075,9.306531,12749.676,14.391362
9568,1099.3855,136.47273,95.78301,531.07983,242.74513,81704.805,72.787025,16860.61,8.8796215,4844.0947,65.221085,0.9221541,2.895218,38621.332,2.0958226,5.8085794,13746.062,13.436119
9569,965.34924,143.91017,96.875175,370.12003,244.18503,72566.695,75.42379,14551.033,8.180841,4655.413,71.969055,0.97220594,2.2528963,44950.418,2.354676,7.155047,13214.075,14.304125
9571,1568.3049,135.61824,88.32926,433.38574,213.17918,80687.98,70.22455,20945.932,9.053558,4709.451,59.253223,1.0446733,2.2974195,37607.742,2.1874397,19.563158,12912.375,13.969133
9573,829.35046,146.89174,97.83023,414.06937,219.20984,75413.016,78.46485,15491.006,8.287444,4112.7803,62.24034,0.9885019,2.5234635,45186.406,2.3792806,6.1839824,13292.16,14.388952
9574,983.3261,134.31345,91.0143,457.81223,214.10284,81620.91,81.28124,14015.788,8.323175,3589.943,60.46083,0.9619412,2.342873,37899.746,1.7396218,8.243109,13353.253,14.4856825
9576,1185.039,136.91252,86.35885,388.9532,241.33733,70315.664,85.6238,15563.5625,8.566515,4366.941,66.80303,1.0384828,3.0262933,40867.426,2.4856527,9.964044,12997.468,15.587769
9577,1223.4877,140.12727,102.20506,419.0208,236.15314,71741.45,78.1034,17850.16,7.431565,5116.4507,64.6216,0.8813788,2.5872858,39223.38,2.7943513,6.4417605,13787.712,13.80416
9578,1045.7576,140.94084,97.74867,356.20767,240.08887,63617.223,75.495636,15466.376,8.614127,4621.866,71.328,0.9712151,2.6958148,44966.066,1.8636385,5.1463423,12789.079,16.103266
9579,1216.7334,142.54025,91.65119,453.3627,211.66681,81045.52,72.52847,14519.407,7.114303,4348.041,68.476006,1.0216699,2.1334856,42848.215,1.7680042,1.1277823,12950.149,14.9328375
9581,1425.3137,139.85323,91.26939,416.41525,226.80872,73861.44,81.15979,15948.359,7.390683,4632.588,62.55181,0.8970891,2.1878266,41233.5,2.2937307,5.0789504,13353.5625,14.794129
9582,1017.5752,138.74739,100.76888,385.3992,230.75581,70869.37,74.39234,13595.449,8.627787,4535.3877,70.59941,0.9024807,2.8179848,41379.11,2.5626462,5.314895,12592.115,15.29076
9583,1187.741,137.60548,90.22984,490.62906,212.74825,83568.34,69.571785,19819.842,7.2618804,5017.518,66.6497,0.9393469,2.1581101,42899.883,1.9816245,8.786322,12271.876,13.536999
9584,1177.0112,137.89142,93.36774,425.9828,221.17545,72637.48,75.48844,13839.39,7.8754773,5162.7817,63.63923,0.95850205,2.4020689,39369.7,2.0979977,10.413868,11544.376,15.313538
9585,782.84106,137.18001,90.95398,423.14438,233.0849,78840.09,77.48206,16263.316,6.943817,4498.5703,63.55022,1.2085509,2.4096277,38477.992,2.4238818,4.3015523,12805.177,14.070426
9586,1187.099,141.64369,99.316864,361.61203,237.15367,60132.984,73.07704,14494.1045,7.410581,4819.9375,70.84027,1.0999645,2.2801862,42032.68,4.766352,4.2263446,13554.107,15.682043
9587,1047.4414,141.84782,90.96364,369.8077,219.71843,65716.04,68.14879,16516.87,8.115729,4296.532,62.28222,1.0027797,2.434797,39546.63,3.247014,8.465731,13716.653,13.926736
9588,1067.1914,138.34094,85.61451,403.6585,228.65804,71710.01,92.15009,16749.264,7.142392,4703.348,66.432236,0.99793947,2.2142699,41001.5,2.8645554,8.849758,14200.46,14.47615
9589,1350.7039,143.1763,90.7695,409.39908,255.70734,78283.65,84.31134,14503.0205,7.367566,4329.991,64.259026,0.9626052,2.514555,43664.387,4.407598,10.478331,13341.943,15.144661
9590,1370.7834,140.3434,85.20738,439.0889,217.92975,82294.336,69.00149,16721.469,7.4449706,4218.6064,63.338707,1.1589155,2.3528578,39057.992,2.501706,7.1382966,13431.381,13.910259
9591,1119.6989,139.09204,102.68978,460.5157,217.90701,81014.016,75.72462,15427.767,7.9009857,4983.4116,60.987885,0.947589,2.2798655,39173.32,2.0731742,7.21827,11864.675,14.447456
9592,996.4788,137.21198,93.95413,447.8312,237.54509,72726.6,76.41665,15485.939,8.87728,4659.493,60.535007,0.9286612,2.364036,40188.883,3.5440369,6.671795,12775.223,15.32443
9593,772.2536,135.89015,97.57753,427.72934,241.62425,74386.8,81.003555,15691.417,8.375925,4702.2773,64.64953,0.8898554,2.3772893,38732.305,2.18249,12.1497755,11952.488,14.276434
9594,1170.3562,133.52637,92.86023,402.2114,237.34068,68231.83,92.36972,16263.139,8.3299265,4003.0403,61.382687,0.96739846,2.4539158,33869.3,4.655783,7.722998,14633.594,13.655606
9595,1795.2651,142.82343,85.39495,499.49646,226.0294,92959.97,84.46452,13756.382,7.5388837,3890.7024,67.182884,0.80859286,2.2534928,42105.67,2.1399186,6.5312524,14953.743,14.903333
9596,1036.0438,139.72664,90.58288,389.77243,261.34903,69366.36,68.848816,15622.2705,7.631313,4275.3037,65.845,1.0513611,2.2572553,41205.727,2.5743725,4.9722643,11636.64,15.104711
9597,1207.5315,133.09831,93.61112,445.24463,222.63603,73352.03,80.53428,14963.551,7.9879675,5007.2524,65.42582,1.1154658,2.605662,39826.066,2.3179677,8.570352,12781.376,15.108922
9598,690.2079,134.34259,91.15815,453.85355,222.8088,74859.58,74.33182,16009.325,8.537774,4364.1436,64.56693,1.0236427,2.3922014,40346.117,2.5786126,26.7344,12368.636,15.766424
9599,800.5375,138.51654,94.270775,397.64316,227.63045,64831.492,73.789154,15505.188,8.652586,4376.697,73.06091,1.0907423,2.224241,43537.94,2.1108494,17.840181,12907.348,14.8351345
9600,1314.9581,137.46045,98.54321,445.08188,216.84041,73707.195,83.25636,15092.237,7.563831,3939.6157,61.840168,0.9512025,2.4716957,38515.152,2.0143657,22.579353,14211.622,14.314001
9601,1954.0164,135.67244,98.80959,383.74097,215.36923,68910.01,72.80237,15665.169,8.512472,4612.7056,65.797066,1.0686669,2.389901,40316.42,1.9632645,8.627951,12024.397,14.01744
9602,732.3505,136.35716,98.21874,394.29117,238.7455,63605.246,83.29929,16228.581,8.289771,4546.485,67.73869,0.9199675,2.3288817,42990.97,3.581607,5.5928006,13178.22,16.207617
9606,879.3035,140.04219,84.83158,435.22375,220.61633,81091.87,72.63366,16056.601,7.27805,4933.1753,67.28998,1.0794972,2.2313507,42055.105,3.4530325,3.2491927,13715.224,14.403746
9607,1170.4373,147.72868,93.50478,340.503,244.62259,58502.164,61.26936,16306.364,7.7286854,5041.4233,82.02388,0.9489445,2.6426039,47791.91,1.8755959,5.2679014,12021.482,15.917541
9608,1218.2708,138.29886,83.62311,449.70474,241.2758,76689.05,62.293804,20539.191,6.763989,4799.1606,67.29774,0.9331245,2.1234486,41102.01,2.5231774,8.176635,11060.073,13.568646
9609,1287.2175,134.65358,87.19704,406.30713,255.43544,73011.72,74.836334,16044.406,7.1920123,4121.8755,67.62332,1.0343245,2.5161169,39346.11,2.7902582,1.4639137,13287.208,14.238545
9610,868.5059,140.38051,85.95431,429.695,230.20145,68792.234,58.995476,16057.811,7.471262,5077.596,71.6776,0.94766,2.3705084,42632.047,3.151481,3.3357666,11255.435,14.434064
9611,1049.3348,142.6279,86.91413,374.70352,243.16553,64424.11,63.295822,18340.734,6.554547,5190.2715,74.60037,1.1518605,2.4092493,44756.28,2.4592037,3.5479217,10453.128,15.404787
9612,1447.7174,137.81339,88.04841,447.61053,238.81769,73175.57,65.502846,18136.73,6.5764623,4747.096,68.3729,0.98243773,2.4201996,43074.223,2.4862752,1.9439435,11827.172,14.022968
9613,1006.43774,144.60066,88.66458,397.64386,227.54321,70840.94,63.49424,16778.764,7.057046,4830.892,70.327866,0.9853722,2.7402515,41221.855,2.203296,4.3723407,12697.549,13.613386
9615,1565.1375,140.59273,94.741974,419.0492,231.17273,70706.01,67.137596,17434.041,6.64499,5453.1924,78.43397,0.9933715,2.3761725,46921.47,2.2222505,4.5967793,11616.252,14.603458
9616,1240.3187,145.10822,106.449036,368.95496,231.35011,69836.03,61.266895,15767.951,7.5135036,5108.2075,79.57636,0.98496103,2.2300665,46301.89,2.0712175,0.54173213,12429.954,14.401235
9617,1067.1666,138.8032,86.87069,392.01865,235.1851,62735.242,59.176464,16526.64,8.345675,4596.0005,71.017296,1.0526166,2.6341672,42983.62,1.9920653,4.9635196,13461.222,15.33855
9619,1412.5323,142.51132,83.33913,480.04724,220.35837,79534.14,54.290844,18088.816,6.7535605,5580.8145,72.57512,1.2055572,2.1341348,46769.37,2.083411,0.4466068,9755.989,14.885774
9620,1252.4484,139.33287,84.065796,505.8661,238.05067,86865.94,57.12415,17164.086,6.10814,4973.4004,71.17222,1.0007718,2.662757,42131.465,2.5824893,1.5230017,11312.281,14.34812
9621,1113.3607,139.78108,81.690674,511.9302,226.91309,81987.33,56.63051,17023.342,6.493939,5394.143,77.3127,0.9883136,2.3700838,43624.133,2.5307953,0.86588883,11381.212,14.476461
9622,1396.5748,143.5997,89.40459,356.32773,222.99821,70050.65,58.283577,16894.475,7.2862463,5118.9087,70.63039,0.9900522,2.2056816,43590.844,1.6574144,7.7008915,11722.923,14.456226
9624,1270.4269,138.53607,89.07191,472.85367,237.32735,82005.95,69.7707,16780.693,7.256152,4923.4453,65.32558,0.9476372,2.2869015,38973.53,2.2009346,0.6561296,11712.318,14.410652
9625,1425.247,138.14854,83.944626,472.5204,235.86293,83293.82,60.880043,18822.084,6.6131372,4968.2207,63.686264,0.97839856,2.2524602,40709.07,3.032644,1.1961323,11173.857,14.132053
9626,485.79413,142.45337,89.084984,467.86224,226.66562,74318.375,64.32477,17681.783,7.1790185,5061.0405,67.50141,1.0156136,2.3075588,41801.55,2.2663465,9.493559,12185.256,13.929979
9627,1399.0463,146.2632,84.89533,362.34827,234.1997,67850.65,76.469734,16415.71,7.996048,5203.735,73.243515,0.91889423,2.3573098,42983.125,2.6348288,6.3583813,14036.793,13.619611
9628,922.9185,140.56871,90.14723,473.67465,227.45981,79894.22,67.118904,16458.605,8.001989,5171.1416,70.78387,0.92783606,2.35068,44865.863,2.0865633,0.2592609,12244.314,14.725537
9629,1188.7144,142.8292,84.96347,379.53827,213.78711,68474.54,63.11644,17774.521,7.9437695,4797.0234,71.06114,0.92190135,2.3502612,47343.816,2.025466,2.3824577,11653.642,15.47751
9630,945.2721,141.88504,105.982025,477.83163,243.22552,84497.24,70.05417,17719.625,7.121695,4713.3306,64.011795,0.943885,2.2736611,40069.55,1.9724265,1.273519,11662.251,14.170122
9631,1894.7842,145.44916,86.413,411.71402,212.45459,76036.516,59.194523,16452.658,6.4493446,4830.9355,68.16966,1.0673807,2.1924825,40328.348,2.0711772,1.2391244,13091.1,14.576776
9632,1457.9917,145.91121,87.959206,434.34225,219.70242,80029.75,61.178318,18096.744,7.3992276,4761.5645,68.963036,1.0204389,2.2482197,42983.723,2.053888,0.43050092,12910.574,14.454243
9633,1431.6305,139.1486,89.141624,434.50143,220.9431,76270.46,69.136536,16472.568,7.645968,5118.2607,71.455284,0.9260654,2.27056,41814.195,1.8842812,1.2886227,12104.009,14.562288
9634,975.49304,136.81432,86.329285,439.0329,219.2111,73664.586,59.496548,16346.725,6.9109073,4662.96,76.812874,1.1345211,2.2193592,43470.188,2.696909,0.4988715,11288.536,14.536537
9635,1076.8164,139.65717,96.48706,436.80212,226.71912,79899.65,69.57205,16702.94,7.5985584,4574.5396,64.56851,0.99914473,2.4260676,43628.652,2.196226,2.5864272,12424.269,13.921908
9636,1098.9227,144.90858,86.74637,461.407,230.40869,76075.42,64.7008,15429.355,7.0941935,4996.9473,70.39198,1.1265222,2.4921148,41912.7,2.6378934,2.2501404,12480.181,14.240498
9637,772.64343,142.02365,96.60746,412.58676,229.37294,68809.055,57.41452,16504.104,8.881745,4604.064,74.22831,1.0032307,2.3632655,45918.066,2.5764377,1.2272146,10866.078,15.391792
9638,508.67426,141.55489,89.69912,523.85046,232.34584,76074.85,65.92806,16096.993,6.8384547,4968.0596,73.32175,1.0324745,2.4995112,43629.055,2.4795206,1.3297601,11717.165,15.541329
9639,937.2271,134.56462,83.137726,394.48776,219.22542,73384.38,65.95574,15465.599,7.323879,5153.606,65.56877,1.1789784,2.238171,40717.44,2.4417121,1.9765526,12372.464,14.556948
9640,880.6129,144.5074,88.89872,503.41794,214.25688,82457.516,56.934776,17055.309,6.5680146,5092.0454,69.995415,1.0703565,2.325128,41798.3,2.3276322,1.8695471,11669.202,14.43056
9641,1657.8002,143.95457,88.44357,447.95203,225.72803,85997.69,56.43597,16699.363,8.0127945,5012.985,65.74417,0.96394485,2.3131795,42126.41,2.2548254,1.5321944,12402.8545,14.098103
9642,1259.1611,143.00589,89.262276,443.43134,224.10443,75861.24,60.621807,15106.679,7.354999,4449.9316,69.496185,1.1060703,2.7745898,42729.707,2.5008042,1.654188,12324.969,15.67898
9643,1037.7194,142.54355,87.51676,459.55264,221.29045,80570.234,61.093697,17305.5,6.91631,4969.9883,71.756294,1.1021835,2.4998593,42650.0,2.6430664,1.2756224,11149.874,14.237382
9644,1113.5885,137.28032,99.94733,416.06082,240.27629,74091.305,57.508415,18044.78,8.258995,5167.429,57.37819,0.9729135,2.4739022,40357.953,1.8717436,4.058175,11244.6455,14.4632
9645,645.24817,143.03648,101.26893,355.6383,239.75159,64075.35,68.13286,15283.962,8.175452,5292.6353,67.340416,0.90012896,2.2736802,42474.7,2.392881,11.865755,12121.731,15.43308
9646,999.8896,132.44046,94.00809,372.7173,212.48837,78674.82,84.75579,15860.449,8.180886,4612.7817,53.700256,0.91793704,2.312656,34805.746,3.2980666,5.426799,14710.843,13.127254
9647,1484.85,141.85551,86.28288,383.2108,221.6404,72817.28,90.920456,15586.159,7.9189224,4296.1743,61.306374,0.9242579,2.3303967,38098.707,2.569802,0.99041325,15131.807,13.490982
9648,1649.4153,134.5754,89.84247,403.9468,252.34448,79767.125,103.606544,12947.159,8.1097,4245.577,61.303257,1.0230033,2.9643312,37544.49,2.6894798,7.928647,10927.755,14.065858
9649,1616.8628,135.25928,98.2592,450.01266,212.7687,76857.695,99.69654,14928.602,6.796023,4822.775,59.6785,0.9683688,2.3210275,37097.676,3.3411074,4.4790506,15621.889,13.557058
9651,1364.1725,133.19249,89.6731,422.60394,235.27057,72348.74,89.428986,14893.269,7.3590784,4718.5605,59.69946,1.0578935,2.2265065,38312.31,5.0453596,7.142757,15558.917,13.464881
9653,1473.6947,139.769,85.593346,436.18622,220.41005,82284.58,80.75387,17283.225,7.432573,4970.201,58.109196,0.9401444,2.1789563,38277.28,2.5577035,8.682736,13978.739,13.206908
9655,1691.2069,137.4197,94.28983,401.65338,213.96016,76007.08,85.69092,15348.602,7.6104493,3941.1338,60.78932,0.991452,2.295003,39047.145,2.668457,7.401166,14482.783,14.045927
9656,1844.0509,139.72499,88.568306,418.59232,216.88693,83212.44,88.481926,15129.006,6.3752036,4094.296,62.618065,0.8122104,2.19616,38426.715,3.4991226,5.854105,13588.774,13.364129
9657,1159.1237,138.6875,99.88661,335.46643,213.62206,71048.47,76.23634,17111.633,7.87753,5243.882,63.41758,1.0498703,2.5117981,40050.543,2.4580526,4.256777,13853.778,13.3797
9658,2188.915,141.8561,84.4084,378.65482,225.13976,70234.66,80.090065,15056.627,7.7691402,5062.7363,63.239834,0.9511353,2.2673779,40375.715,3.3541234,4.9811754,13065.157,14.237456
9659,1165.7974,134.5204,87.36344,363.12152,232.6094,62538.74,82.48688,15488.647,8.7933445,4715.179,55.271297,0.8888606,2.5893464,36765.336,1.8660243,0.7284717,14505.308,14.313372
9660,1423.7462,139.27791,92.3619,400.78033,232.79509,71213.2,70.63339,16897.965,8.258893,4852.3096,59.95614,0.96503246,2.7801242,38143.67,2.3810685,5.3491087,12182.913,14.196079
9661,1783.0966,139.06255,101.43534,407.713,210.71115,73416.414,77.314156,16495.215,6.9461327,4799.4546,60.18083,1.2468144,2.4565094,37755.67,2.991694,4.2720704,15637.6045,13.449078
9663,1734.5342,147.50725,81.23009,358.58676,226.14359,61323.195,75.23731,16613.734,7.8420467,4707.943,69.06795,1.0202335,2.3069775,42057.883,1.9141644,5.1517806,13313.93,15.0455
9664,1680.2804,137.76653,91.36089,353.8197,230.41934,67677.805,74.726395,15133.074,9.003331,5274.307,69.1625,1.0980713,2.4054034,43074.207,1.9453682,1.402465,13345.857,15.705706
9665,1432.3254,137.56819,95.71544,378.27158,232.3722,67418.984,69.58383,18431.516,7.8174067,4834.875,64.07288,1.0323452,2.2436824,40983.285,1.9005345,10.24201,12421.261,14.132763
9666,1174.1906,142.25055,89.88058,425.25156,222.3965,75645.02,67.44276,16724.89,7.444263,5027.794,65.65617,0.94927293,2.295383,43883.176,2.0869105,2.031003,12948.113,14.310872
9667,1399.8322,145.38222,97.659134,435.9545,236.47632,76490.17,83.88205,15623.162,7.9706206,4603.8203,66.9271,0.9755334,3.191683,39415.53,2.5005245,0.8845382,15239.848,14.031166
9668,932.1185,133.63634,90.86706,397.60602,232.89217,67189.3,65.9405,17365.922,7.682277,4805.2026,66.72211,1.0804769,2.3240402,42622.273,1.8376666,10.365113,11447.432,15.06875
9669,2454.3616,137.77684,94.64655,363.47626,223.35843,60113.348,92.08962,15778.949,7.1001606,5020.531,64.86596,1.1194305,2.4422882,40798.402,1.3756421,10.251607,13837.611,14.560443
9670,1239.8561,141.19681,97.35122,427.1594,225.11864,69747.98,69.99639,15963.497,8.0938,4938.0967,71.03941,1.0804989,2.4310462,45619.156,1.7162299,11.036516,11819.481,15.450312
9671,1071.7308,138.55556,86.19856,397.67276,211.77582,71447.336,64.24561,16188.8,7.7635283,5771.7583,70.28909,0.9219067,1.979235,43922.645,1.6683615,9.354316,11441.713,14.58563
9672,1064.6118,134.81288,92.04261,367.91116,234.96101,63546.625,66.301445,17897.795,7.838429,5259.6455,69.55668,1.0189197,2.4668863,44137.42,1.9694577,7.199346,12856.316,15.435484
9673,963.2428,138.95583,95.17949,341.10306,229.3658,66387.03,63.939568,17438.81,7.778542,4976.5596,71.190506,1.0219172,2.4013116,42759.438,1.6842452,10.269617,12519.24,14.278789
9676,954.0686,142.32837,99.54777,374.1365,238.33159,69043.5,73.97826,15012.259,8.498569,4877.2373,70.40837,0.907169,2.3551383,42977.047,1.9309562,5.993112,13236.334,14.041348
9677,1098.0891,139.93431,90.26539,391.93652,229.55461,67731.625,78.0666,14704.3545,7.7120557,5120.253,66.905235,0.96948886,2.3765705,43148.906,2.242683,6.468269,12765.108,14.172802
9678,999.04877,140.63387,94.81019,371.27933,222.49089,73887.3,69.68761,15690.596,7.290217,4813.746,70.25779,1.0143713,2.376764,42427.2,2.3830926,7.000115,12328.34,14.237648
9679,1395.4628,137.16844,94.92316,369.03888,219.19165,69585.43,68.68618,16943.559,7.220311,5342.669,67.937096,1.0870663,2.3688567,40919.984,2.7060888,4.713578,13091.207,14.143604
9680,1299.8224,138.64926,91.76266,385.0114,222.35883,70698.125,66.869484,17139.88,7.591578,5390.7275,67.94419,1.0594542,2.4373763,41440.305,2.2800746,5.6134806,12572.428,14.192117
9681,1107.3546,138.0052,91.57957,388.97214,217.59444,73366.375,65.86118,17705.344,7.27601,5623.8306,65.055504,1.0597124,2.1708775,40381.87,2.0840929,5.8740406,13029.438,13.602627
9682,1316.2095,135.97455,95.52182,376.67563,233.06075,69225.66,69.29342,17130.88,7.703252,4983.8027,69.406166,1.1827687,2.7762914,40303.527,3.2770576,5.656148,13774.384,13.897015
9683,1506.5057,138.89297,86.91571,420.00583,212.74568,74157.734,72.7526,17452.326,7.758741,5613.0474,65.36435,1.0568142,2.1918182,40591.473,2.057963,5.8038025,12802.783,13.888446
9684,2107.881,143.2529,91.47121,312.68152,234.98747,61188.5,69.802925,15818.303,7.639321,4891.437,69.99048,1.0505592,2.378068,43791.805,2.510685,5.782892,12537.34,14.848164
9685,1696.9191,141.80968,92.944336,309.14447,237.46101,53208.16,79.726845,15559.845,7.396888,5132.243,80.13134,1.0744985,2.2974868,51358.5,1.8036315,4.925884,12597.08,16.261337
9686,1833.1368,138.369,95.47427,373.90125,226.92581,66113.055,84.61476,17277.748,7.3273063,4634.931,65.320564,1.047048,2.5697982,42034.914,2.0683584,6.646362,13019.292,14.978587
